,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,TOTAL,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Name_Encoded,Team_Encoded,Opponent_Encoded,Home/Away_Encoded,total_5_game_avg,passing_yds_5_game_avg,passing_td_5_game_avg,receiving_rec_5_game_avg,receiving_yds_5_game_avg,receiving_td_5_game_avg,rushing_car_5_game_avg,rushing_yds_5_game_avg,rushing_td_5_game_avg,season_total,season_passing_yds,season_passing_td,season_receiving_rec,season_receiving_yds,season_receiving_td,season_rushing_car,season_rushing_yds,season_rushing_td,season_total_avg,season_passing_yds_avg,season_passing_td_avg,season_receiving_rec_avg,season_receiving_yds_avg,season_receiving_td_avg,season_rushing_car_avg,season_rushing_yds_avg,season_fantasy_points_avg
1264,AJ Dillon,GB,RB,W 33-10,2.7,Min,Away,65.0,01-02-24,17,False,0,0,11,20,0,2.7,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,7.0,27.0,2.7
149,AJ Dillon,GB,RB,W 38-20,5.6,Chi,Away,42.0,09-12-23,1,False,0,0,11,5,0,4.15,0.0,0.0,1.0,8.5,0.0,10.0,23.0,0.0,8.3,0.0,0.0,2.0,17.0,0.0,20.0,46.0,0.0,4.15,0.0,0.0,1.0,8.5,0.0,10.0,23.0,4.15
1336,AJ Dillon,GB,RB,L 24-25,7.3,Atl,Away,33.0,09-19-23,2,False,0,0,11,1,0,5.2,0.0,0.0,1.0,8.333333333333334,0.0,11.666666666666666,33.666666666666664,0.0,15.6,0.0,0.0,3.0,25.0,0.0,35.0,101.0,0.0,5.2,0.0,0.0,1.0,8.333333333333334,0.0,11.666666666666666,33.666666666666664,5.2
276,AJ Dillon,GB,RB,W 18-17,3.3,NO,Home,58.0,09-26-23,3,False,0,0,11,22,1,4.725,0.0,0.0,0.75,6.25,0.0,11.5,33.5,0.0,18.9,0.0,0.0,3.0,25.0,0.0,46.0,134.0,0.0,4.725,0.0,0.0,0.75,6.25,0.0,11.5,33.5,4.725
72,AJ Dillon,GB,RB,L 20-34,1.1,Det,Home,73.0,10-03-23,4,False,0,0,11,10,1,4.0,0.0,0.0,0.6,5.0,0.0,10.2,29.0,0.0,20.0,0.0,0.0,3.0,25.0,0.0,51.0,145.0,0.0,4.0,0.0,0.0,0.6,5.0,0.0,10.2,29.0,4.0
340,AJ Dillon,GB,RB,L 13-17,13.6,LV,Away,13.0,10-10-23,5,False,0,0,11,18,0,6.18,0.0,0.0,0.6,5.0,0.0,12.8,38.8,0.2,33.6,0.0,0.0,3.0,25.0,0.0,71.0,221.0,1.0,5.6000000000000005,0.0,0.0,0.5,4.166666666666667,0.0,11.833333333333334,36.833333333333336,5.6000000000000005
1655,AJ Dillon,GB,RB,L 17-19,11.5,Den,Away,21.5,10-24-23,7,False,0,0,11,9,0,7.359999999999999,0.0,0.0,0.6,8.4,0.0,13.2,47.2,0.2,45.1,0.0,0.0,5.0,59.0,0.0,86.0,282.0,1.0,6.442857142857143,0.0,0.0,0.7142857142857143,8.428571428571429,0.0,12.285714285714286,40.285714285714285,6.442857142857143
1546,AJ Dillon,GB,RB,L 10-24,10.2,Min,Home,24.0,10-31-23,8,False,0,0,11,20,1,7.94,0.0,0.0,1.4,15.0,0.0,11.4,38.4,0.2,55.3,0.0,0.0,10.0,100.0,0.0,92.0,293.0,1.0,6.9125,0.0,0.0,1.25,12.5,0.0,11.5,36.625,6.9125
631,AJ Dillon,GB,RB,W 20-3,5.3,LAR,Home,39.0,11-07-23,9,False,0,0,11,17,1,8.34,0.0,0.0,1.6,15.6,0.0,11.0,39.8,0.2,60.6,0.0,0.0,11.0,103.0,0.0,101.0,333.0,1.0,6.733333333333333,0.0,0.0,1.2222222222222223,11.444444444444445,0.0,11.222222222222221,37.0,6.733333333333333
928,AJ Dillon,GB,RB,L 19-23,9.1,Pit,Away,34.0,11-14-23,10,False,0,0,11,26,0,9.940000000000001,0.0,0.0,1.8,17.8,0.0,11.8,51.6,0.2,69.7,0.0,0.0,12.0,114.0,0.0,110.0,403.0,1.0,6.970000000000001,0.0,0.0,1.2,11.4,0.0,11.0,40.3,6.970000000000001
441,AJ Dillon,GB,RB,W 23-20,10.1,LAC,Home,22.5,11-21-23,11,False,0,0,11,16,1,9.24,0.0,0.0,2.6,24.2,0.0,10.6,42.2,0.0,79.8,0.0,0.0,16.0,146.0,0.0,124.0,432.0,1.0,7.254545454545454,0.0,0.0,1.4545454545454546,13.272727272727273,0.0,11.272727272727273,39.27272727272727,7.254545454545454
1014,AJ Dillon,GB,RB,W 29-22,11.1,Det,Away,25.0,11-28-23,12,False,0,0,11,10,0,9.16,0.0,0.0,2.8,25.0,0.0,10.4,38.6,0.0,90.9,0.0,0.0,19.0,184.0,0.0,138.0,475.0,1.0,7.575,0.0,0.0,1.5833333333333333,15.333333333333334,0.0,11.5,39.583333333333336,7.575
537,AJ Dillon,GB,RB,W 27-19,9.7,KC,Home,25.0,12-05-23,13,False,0,0,11,15,1,9.059999999999999,0.0,0.0,2.0,19.6,0.0,12.8,51.0,0.0,100.6,0.0,0.0,20.0,198.0,0.0,156.0,548.0,1.0,7.738461538461538,0.0,0.0,1.5384615384615385,15.23076923076923,0.0,12.0,42.15384615384615,7.738461538461538
713,AJ Dillon,GB,RB,L 22-24,9.8,NYG,Away,28.0,12-12-23,14,False,0,0,11,23,0,9.959999999999999,0.0,0.0,2.2,24.0,0.0,14.0,53.6,0.0,110.4,0.0,0.0,22.0,223.0,0.0,171.0,601.0,1.0,7.885714285714286,0.0,0.0,1.5714285714285714,15.928571428571429,0.0,12.214285714285714,42.92857142857143,7.885714285714286
1134,AJ Dillon,GB,RB,W 33-30,7.2,Car,Away,43.0,12-26-23,16,False,0,0,11,4,0,9.58,0.0,0.0,2.0,21.8,0.0,13.6,42.0,0.2,117.6,0.0,0.0,22.0,223.0,0.0,178.0,613.0,2.0,7.84,0.0,0.0,1.4666666666666666,14.866666666666667,0.0,11.866666666666667,40.86666666666667,7.84
1217,Aaron Jones,GB,RB,W 33-10,14.0,Min,Away,18.5,01-02-24,17,False,0,1,11,20,0,14.0,0.0,0.0,1.0,10.0,0.0,20.0,120.0,0.0,14.0,0.0,0.0,1.0,10.0,0.0,20.0,120.0,0.0,14.0,0.0,0.0,1.0,10.0,0.0,20.0,120.0,14.0
798,Aaron Jones,GB,RB,W 17-9,19.1,Chi,Home,11.0,01-09-24,18,False,0,1,11,5,1,16.55,0.0,0.0,3.0,20.0,0.0,21.0,115.5,0.0,33.1,0.0,0.0,6.0,40.0,0.0,42.0,231.0,0.0,16.55,0.0,0.0,3.0,20.0,0.0,21.0,115.5,16.55
108,Aaron Jones,GB,RB,W 38-20,26.7,Chi,Away,1.0,09-12-23,1,False,0,1,11,5,0,19.933333333333334,0.0,0.0,2.6666666666666665,42.0,0.3333333333333333,17.0,90.66666666666667,0.3333333333333333,59.8,0.0,0.0,8.0,126.0,1.0,51.0,272.0,1.0,19.933333333333334,0.0,0.0,2.6666666666666665,42.0,0.3333333333333333,17.0,90.66666666666667,19.933333333333334
63,Aaron Jones,GB,RB,L 20-34,2.4,Det,Home,63.5,10-03-23,4,False,0,1,11,10,1,15.55,0.0,0.0,2.25,30.5,0.25,14.0,72.5,0.25,62.2,0.0,0.0,9.0,122.0,1.0,56.0,290.0,1.0,15.55,0.0,0.0,2.25,30.5,0.25,14.0,72.5,15.55
1660,Aaron Jones,GB,RB,L 17-19,8.7,Den,Away,26.0,10-24-23,7,False,0,1,11,9,0,14.180000000000001,0.0,0.0,2.4,28.8,0.2,12.8,65.0,0.2,70.9,0.0,0.0,12.0,144.0,1.0,64.0,325.0,1.0,14.180000000000001,0.0,0.0,2.4,28.8,0.2,12.8,65.0,14.180000000000001
1553,Aaron Jones,GB,RB,L 10-24,8.6,Min,Home,31.0,10-31-23,8,False,0,1,11,20,1,13.1,0.0,0.0,3.0,30.2,0.2,10.2,46.8,0.2,79.5,0.0,0.0,16.0,161.0,1.0,71.0,354.0,1.0,13.25,0.0,0.0,2.6666666666666665,26.833333333333332,0.16666666666666666,11.833333333333334,59.0,13.25
600,Aaron Jones,GB,RB,W 20-3,17.9,LAR,Home,7.5,11-07-23,9,False,0,1,11,17,1,12.86,0.0,0.0,2.8,29.4,0.2,9.8,39.2,0.4,97.4,0.0,0.0,20.0,187.0,1.0,91.0,427.0,2.0,13.914285714285715,0.0,0.0,2.857142857142857,26.714285714285715,0.14285714285714285,13.0,61.0,13.914285714285715
926,Aaron Jones,GB,RB,L 19-23,9.4,Pit,Away,32.0,11-14-23,10,False,0,1,11,26,0,9.399999999999999,0.0,0.0,3.2,16.0,0.0,10.6,38.0,0.2,106.8,0.0,0.0,24.0,206.0,1.0,104.0,462.0,2.0,13.35,0.0,0.0,3.0,25.75,0.125,13.0,57.75,13.35
470,Aaron Jones,GB,RB,W 23-20,2.7,LAC,Home,51.0,11-21-23,11,False,0,1,11,16,1,9.459999999999999,0.0,0.0,3.2,17.4,0.0,10.4,37.2,0.2,109.5,0.0,0.0,25.0,209.0,1.0,108.0,476.0,2.0,12.166666666666666,0.0,0.0,2.7777777777777777,23.22222222222222,0.1111111111111111,12.0,52.888888888888886,12.166666666666666
1433,Aaron Jones,GB,RB,L 20-34,10.9,TB,Home,21.0,12-19-23,15,False,0,1,11,29,1,9.9,0.0,0.0,3.4,16.2,0.0,11.4,40.8,0.2,120.4,0.0,0.0,29.0,225.0,1.0,121.0,529.0,2.0,12.040000000000001,0.0,0.0,2.9,22.5,0.1,12.1,52.9,12.040000000000001
1107,Aaron Jones,GB,RB,W 33-30,14.5,Car,Away,16.5,12-26-23,16,False,0,1,11,4,0,11.08,0.0,0.0,2.8,14.4,0.0,14.2,60.4,0.2,134.9,0.0,0.0,30.0,233.0,1.0,142.0,656.0,2.0,12.263636363636364,0.0,0.0,2.727272727272727,21.181818181818183,0.09090909090909091,12.909090909090908,59.63636363636363,12.263636363636364
1265,Adam Prentice,NO,RB,W 23-13,2.4,TB,Away,66.0,01-02-24,17,False,0,2,22,29,0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,2.4
885,Adam Prentice,NO,RB,W 48-17,0.0,Atl,Home,88.5,01-09-24,18,False,0,2,22,1,1,1.2,0.0,0.0,0.5,3.5,0.0,0.5,3.5,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,1.2,0.0,0.0,0.5,3.5,0.0,0.5,3.5,1.2
212,Adam Prentice,NO,RB,W 16-15,0.0,Ten,Home,96.0,09-12-23,1,False,0,2,22,30,1,0.7999999999999999,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,2.3333333333333335,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,0.7999999999999999,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,2.3333333333333335,0.7999999999999999
1405,Adam Prentice,NO,RB,W 20-17,0.0,Car,Away,96.0,09-19-23,2,False,0,2,22,4,0,0.6,0.0,0.0,0.25,1.75,0.0,0.25,1.75,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,0.6,0.0,0.0,0.25,1.75,0.0,0.25,1.75,0.6
321,Adam Prentice,NO,RB,L 17-18,0.0,GB,Away,95.5,09-26-23,3,False,0,2,22,11,0,0.48,0.0,0.0,0.2,1.4,0.0,0.2,1.4,0.0,2.4,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,0.48,0.0,0.0,0.2,1.4,0.0,0.2,1.4,0.48
101,Adam Prentice,NO,RB,L 9-26,0.0,TB,Home,93.5,10-03-23,4,False,0,2,22,29,1,0.0,0.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.39999999999999997,0.0,0.0,0.3333333333333333,2.0,0.0,0.3333333333333333,2.0,0.39999999999999997
416,Adam Prentice,NO,RB,W 34-0,0.0,NE,Away,81.0,10-10-23,5,False,0,2,22,21,0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.34285714285714286,0.0,0.0,0.2857142857142857,1.7142857142857142,0.0,0.2857142857142857,1.7142857142857142,0.34285714285714286
1091,Adam Prentice,NO,RB,L 15-24,0.0,Atl,Away,90.0,11-28-23,12,False,0,2,22,1,0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.3,0.0,0.0,0.25,1.5,0.0,0.25,1.5,0.3
591,Adam Prentice,NO,RB,L 28-33,0.0,Det,Home,72.0,12-05-23,13,False,0,2,22,10,1,0.0,0.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.26666666666666666,0.0,0.0,0.2222222222222222,1.3333333333333333,0.0,0.2222222222222222,1.3333333333333333,0.26666666666666666
783,Adam Prentice,NO,RB,W 28-6,0.0,Car,Home,89.5,12-12-23,14,False,0,2,22,4,1,0.0,0.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.24,0.0,0.0,0.2,1.2,0.0,0.2,1.2,0.24
1516,Adam Prentice,NO,RB,W 24-6,0.0,NYG,Home,94.0,12-19-23,15,False,0,2,22,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.21818181818181817,0.0,0.0,0.18181818181818182,1.0909090909090908,0.0,0.18181818181818182,1.0909090909090908,0.21818181818181817
1190,Adam Prentice,NO,RB,L 22-30,0.0,LAR,Away,92.0,12-26-23,16,False,0,2,22,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.0,12.0,0.0,2.0,12.0,0.0,0.19999999999999998,0.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,1.0,0.19999999999999998
1263,Alec Ingold,Mia,RB,L 19-56,2.8,Bal,Away,64.0,01-02-24,17,False,0,3,19,2,0,2.8,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.8
869,Alec Ingold,Mia,RB,L 14-21,0.0,Buf,Home,88.5,01-09-24,18,False,0,3,19,3,1,1.4,0.0,0.0,0.5,9.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.5,9.0,0.0,0.0,0.0,1.4
150,Alec Ingold,Mia,RB,W 36-34,5.4,LAC,Away,43.0,09-12-23,1,False,0,3,19,16,0,2.733333333333333,0.0,0.0,1.0,17.333333333333332,0.0,0.0,0.0,0.0,8.2,0.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,2.733333333333333,0.0,0.0,1.0,17.333333333333332,0.0,0.0,0.0,2.733333333333333
1395,Alec Ingold,Mia,RB,W 24-17,0.0,NE,Away,96.0,09-19-23,2,False,0,3,19,21,0,2.05,0.0,0.0,0.75,13.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.75,13.0,0.0,0.0,0.0,2.05
311,Alec Ingold,Mia,RB,W 70-20,0.0,Den,Home,95.5,09-26-23,3,False,0,3,19,9,1,1.64,0.0,0.0,0.6,10.4,0.0,0.4,0.0,0.0,8.2,0.0,0.0,3.0,52.0,0.0,2.0,0.0,0.0,1.64,0.0,0.0,0.6,10.4,0.0,0.4,0.0,1.64
54,Alec Ingold,Mia,RB,L 20-48,3.3,Buf,Away,55.0,10-03-23,4,False,0,3,19,3,0,1.7399999999999998,0.0,0.0,0.6,11.4,0.0,0.4,0.0,0.0,11.5,0.0,0.0,4.0,75.0,0.0,2.0,0.0,0.0,1.9166666666666667,0.0,0.0,0.6666666666666666,12.5,0.0,0.3333333333333333,0.0,1.9166666666666667
404,Alec Ingold,Mia,RB,W 31-16,0.0,NYG,Home,81.0,10-10-23,5,False,0,3,19,23,1,1.7399999999999998,0.0,0.0,0.6,11.4,0.0,0.4,0.0,0.0,11.5,0.0,0.0,4.0,75.0,0.0,2.0,0.0,0.0,1.6428571428571428,0.0,0.0,0.5714285714285714,10.714285714285714,0.0,0.2857142857142857,0.0,1.6428571428571428
1817,Alec Ingold,Mia,RB,W 42-21,0.0,Car,Home,93.0,10-17-23,6,False,0,3,19,4,1,0.6599999999999999,0.0,0.0,0.2,4.6,0.0,0.4,0.0,0.0,11.5,0.0,0.0,4.0,75.0,0.0,2.0,0.0,0.0,1.4375,0.0,0.0,0.5,9.375,0.0,0.25,0.0,1.4375
1711,Alec Ingold,Mia,RB,L 17-31,0.0,Phi,Away,76.0,10-24-23,7,False,0,3,19,25,0,0.6599999999999999,0.0,0.0,0.2,4.6,0.0,0.4,0.0,0.0,11.5,0.0,0.0,4.0,75.0,0.0,2.0,0.0,0.0,1.2777777777777777,0.0,0.0,0.4444444444444444,8.333333333333334,0.0,0.2222222222222222,0.0,1.2777777777777777
1592,Alec Ingold,Mia,RB,W 31-17,1.5,NE,Home,70.0,10-31-23,8,False,0,3,19,21,1,0.96,0.0,0.0,0.4,5.6,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,80.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,0.5,8.0,0.0,0.2,0.0,1.3
658,Alec Ingold,Mia,RB,L 14-21,1.1,KC,Away,66.0,11-07-23,9,False,0,3,19,15,0,0.52,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0,14.1,0.0,0.0,6.0,81.0,0.0,2.0,0.0,0.0,1.2818181818181817,0.0,0.0,0.5454545454545454,7.363636363636363,0.0,0.18181818181818182,0.0,1.2818181818181817
461,Alec Ingold,Mia,RB,W 20-13,4.6,LV,Home,41.0,11-21-23,11,False,0,3,19,18,1,1.44,0.0,0.0,1.0,4.4,0.0,0.0,0.0,0.0,18.7,0.0,0.0,9.0,97.0,0.0,2.0,0.0,0.0,1.5583333333333333,0.0,0.0,0.75,8.083333333333334,0.0,0.16666666666666666,0.0,1.5583333333333333
1081,Alec Ingold,Mia,RB,W 34-13,0.0,NYJ,Away,90.0,11-28-23,12,False,0,3,19,24,0,1.44,0.0,0.0,1.0,4.4,0.0,0.0,0.0,0.0,18.7,0.0,0.0,9.0,97.0,0.0,2.0,0.0,0.0,1.4384615384615385,0.0,0.0,0.6923076923076923,7.461538461538462,0.0,0.15384615384615385,0.0,1.4384615384615385
572,Alec Ingold,Mia,RB,W 45-15,0.7,Wsh,Away,60.0,12-05-23,13,False,0,3,19,31,0,1.5799999999999998,0.0,0.0,1.2,3.8,0.0,0.0,0.0,0.0,19.4,0.0,0.0,10.0,94.0,0.0,2.0,0.0,0.0,1.3857142857142857,0.0,0.0,0.7142857142857143,6.714285714285714,0.0,0.14285714285714285,0.0,1.3857142857142857
740,Alec Ingold,Mia,RB,L 27-28,2.3,Ten,Home,55.0,12-12-23,14,False,0,3,19,30,1,1.7399999999999998,0.0,0.0,1.2,5.4,0.0,0.0,0.0,0.0,21.7,0.0,0.0,11.0,107.0,0.0,2.0,0.0,0.0,1.4466666666666665,0.0,0.0,0.7333333333333333,7.133333333333334,0.0,0.13333333333333333,0.0,1.4466666666666665
1499,Alec Ingold,Mia,RB,W 30-0,0.0,NYJ,Home,94.0,12-19-23,15,False,0,3,19,24,1,1.52,0.0,0.0,1.0,5.2,0.0,0.0,0.0,0.0,21.7,0.0,0.0,11.0,107.0,0.0,2.0,0.0,0.0,1.35625,0.0,0.0,0.6875,6.6875,0.0,0.125,0.0,1.35625
1146,Alec Ingold,Mia,RB,W 22-20,3.2,Dal,Home,55.0,12-26-23,16,False,0,3,19,8,1,1.24,0.0,0.0,0.8,4.4,0.0,0.0,0.0,0.0,24.9,0.0,0.0,13.0,119.0,0.0,2.0,0.0,0.0,1.464705882352941,0.0,0.0,0.7647058823529411,7.0,0.0,0.11764705882352941,0.0,1.464705882352941
1302,Alex Armah,Wsh,RB,L 10-27,0.0,SF,Home,92.5,01-02-24,17,False,0,4,31,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Alex Armah,Wsh,RB,L 10-38,2.0,Dal,Home,57.0,01-09-24,18,False,0,4,31,8,1,1.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,1.0
327,Alex Armah,Wsh,RB,L 3-37,0.0,Buf,Home,95.5,09-26-23,3,False,0,4,31,3,1,0.6666666666666666,0.0,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666
1595,Alex Armah,Wsh,RB,L 31-38,1.0,Phi,Home,73.0,10-31-23,8,False,0,4,31,25,1,0.75,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.75
683,Alex Armah,Wsh,RB,W 20-17,0.0,NE,Away,82.5,11-07-23,9,False,0,4,31,21,0,0.6,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.6
954,Alex Armah,Wsh,RB,L 26-29,1.3,Sea,Away,59.5,11-14-23,10,False,0,4,31,28,0,0.86,0.0,0.0,0.6,2.6,0.0,0.0,0.0,0.0,4.3,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.0,0.0,0.5,2.1666666666666665,0.0,0.0,0.0,0.7166666666666667
1518,Alex Armah,Wsh,RB,L 20-28,0.0,LAR,Away,94.0,12-19-23,15,False,0,4,31,17,0,0.45999999999999996,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,4.3,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.6142857142857142,0.0,0.0,0.42857142857142855,1.8571428571428572,0.0,0.0,0.0,0.6142857142857142
1194,Alex Armah,Wsh,RB,L 28-30,0.0,NYJ,Away,92.0,12-26-23,16,False,0,4,31,24,0,0.45999999999999996,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,4.3,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.5375,0.0,0.0,0.375,1.625,0.0,0.0,0.0,0.5375
1251,Alexander Mattison,Min,RB,L 10-33,5.0,GB,Home,52.5,01-02-24,17,False,0,5,20,11,1,5.0,0.0,0.0,2.0,13.0,0.0,3.0,17.0,0.0,5.0,0.0,0.0,2.0,13.0,0.0,3.0,17.0,0.0,5.0,0.0,0.0,2.0,13.0,0.0,3.0,17.0,5.0
834,Alexander Mattison,Min,RB,L 20-30,3.9,Det,Away,47.0,01-09-24,18,False,0,5,20,10,0,4.45,0.0,0.0,1.5,9.0,0.0,5.0,20.5,0.0,8.9,0.0,0.0,3.0,18.0,0.0,10.0,41.0,0.0,4.45,0.0,0.0,1.5,9.0,0.0,5.0,20.5,4.45
124,Alexander Mattison,Min,RB,L 17-20,13.4,TB,Home,16.5,09-12-23,1,False,0,5,20,29,1,7.433333333333334,0.0,0.0,2.0,9.333333333333334,0.3333333333333333,7.0,25.0,0.0,22.3,0.0,0.0,6.0,28.0,1.0,21.0,75.0,0.0,7.433333333333334,0.0,0.0,2.0,9.333333333333334,0.3333333333333333,7.0,25.0,7.433333333333334
1351,Alexander Mattison,Min,RB,L 28-34,4.9,Phi,Away,48.0,09-19-23,2,False,0,5,20,25,0,6.800000000000001,0.0,0.0,2.25,9.75,0.25,7.25,25.75,0.0,27.200000000000003,0.0,0.0,9.0,39.0,1.0,29.0,103.0,0.0,6.800000000000001,0.0,0.0,2.25,9.75,0.25,7.25,25.75,6.800000000000001
228,Alexander Mattison,Min,RB,L 24-28,17.5,LAC,Home,10.0,09-26-23,3,False,0,5,20,16,1,8.940000000000001,0.0,0.0,2.8,14.2,0.2,9.8,39.2,0.0,44.7,0.0,0.0,14.0,71.0,1.0,49.0,196.0,0.0,8.940000000000001,0.0,0.0,2.8,14.2,0.2,9.8,39.2,8.940000000000001
19,Alexander Mattison,Min,RB,W 21-13,10.8,Car,Away,20.5,10-03-23,4,False,0,5,20,4,0,10.1,0.0,0.0,2.6,12.2,0.2,12.6,54.8,0.0,55.5,0.0,0.0,15.0,74.0,1.0,66.0,291.0,0.0,9.25,0.0,0.0,2.5,12.333333333333334,0.16666666666666666,11.0,48.5,9.25
346,Alexander Mattison,Min,RB,L 20-27,12.6,KC,Home,19.5,10-10-23,5,False,0,5,20,15,1,11.84,0.0,0.0,2.8,15.2,0.4,12.8,55.2,0.0,68.10000000000001,0.0,0.0,17.0,94.0,2.0,74.0,317.0,0.0,9.72857142857143,0.0,0.0,2.4285714285714284,13.428571428571429,0.2857142857142857,10.571428571428571,45.285714285714285,9.72857142857143
1749,Alexander Mattison,Min,RB,W 19-13,11.2,Chi,Away,23.0,10-17-23,6,False,0,5,20,5,0,11.4,0.0,0.0,3.0,18.8,0.2,14.2,57.2,0.0,79.3,0.0,0.0,21.0,122.0,2.0,92.0,361.0,0.0,9.9125,0.0,0.0,2.625,15.25,0.25,11.5,45.125,9.9125
1668,Alexander Mattison,Min,RB,W 22-17,6.2,SF,Home,34.0,10-24-23,7,False,0,5,20,27,1,11.66,0.0,0.0,2.8,17.2,0.2,14.2,59.4,0.0,85.5,0.0,0.0,23.0,125.0,2.0,100.0,400.0,0.0,9.5,0.0,0.0,2.5555555555555554,13.88888888888889,0.2222222222222222,11.11111111111111,44.44444444444444,9.5
1577,Alexander Mattison,Min,RB,W 24-10,4.3,GB,Away,55.0,10-31-23,8,False,0,5,20,11,0,9.02,0.0,0.0,2.0,11.2,0.2,13.4,47.0,0.0,89.8,0.0,0.0,24.0,127.0,2.0,116.0,431.0,0.0,8.98,0.0,0.0,2.4,12.7,0.2,11.6,43.1,8.98
602,Alexander Mattison,Min,RB,W 31-28,17.3,Atl,Away,10.0,11-07-23,9,False,0,5,20,1,0,10.319999999999999,0.0,0.0,2.2,20.4,0.4,13.2,36.8,0.0,107.1,0.0,0.0,26.0,176.0,3.0,132.0,475.0,0.0,9.736363636363636,0.0,0.0,2.3636363636363638,16.0,0.2727272727272727,12.0,43.18181818181818,9.736363636363636
938,Alexander Mattison,Min,RB,W 27-19,4.3,NO,Home,44.5,11-14-23,10,False,0,5,20,22,1,8.66,0.0,0.0,2.0,17.6,0.2,13.2,37.0,0.0,111.4,0.0,0.0,27.0,182.0,3.0,140.0,502.0,0.0,9.283333333333333,0.0,0.0,2.25,15.166666666666666,0.25,11.666666666666666,41.833333333333336,9.283333333333333
