,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,TOTAL,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Name_Encoded,Team_Encoded,Opponent_Encoded,Home/Away_Encoded,total_5_game_avg,passing_yds_5_game_avg,passing_td_5_game_avg,receiving_rec_5_game_avg,receiving_yds_5_game_avg,receiving_td_5_game_avg,rushing_car_5_game_avg,rushing_yds_5_game_avg,rushing_td_5_game_avg,season_total,season_passing_yds,season_passing_td,season_receiving_rec,season_receiving_yds,season_receiving_td,season_rushing_car,season_rushing_yds,season_rushing_td,season_total_avg,season_passing_yds_avg,season_passing_td_avg,season_receiving_rec_avg,season_receiving_yds_avg,season_receiving_td_avg,season_rushing_car_avg,season_rushing_yds_avg,season_fantasy_points_avg
1912,A.J. Brown,Phi,WR,L 31-35,9.3,Ari,Home,45.0,01-02-24,17,False,0,0,25,0,1,9.3,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,4.0,53.0,0.0,0.0,0.0,9.3
1384,A.J. Brown,Phi,WR,L 10-27,-0.1,NYG,Away,163.0,01-09-24,18,False,0,0,25,23,0,4.6000000000000005,0.0,0.0,2.5,31.0,0.0,0.0,0.0,0.0,9.200000000000001,0.0,0.0,5.0,62.0,0.0,0.0,0.0,0.0,4.6000000000000005,0.0,0.0,2.5,31.0,0.0,0.0,0.0,4.6000000000000005
182,A.J. Brown,Phi,WR,W 25-20,14.9,NE,Away,21.0,09-12-23,1,False,0,0,25,21,0,8.033333333333333,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,12.0,141.0,0.0,0.0,0.0,0.0,8.033333333333333,0.0,0.0,4.0,47.0,0.0,0.0,0.0,8.033333333333333
2104,A.J. Brown,Phi,WR,W 34-28,6.9,Min,Home,69.5,09-19-23,2,False,0,0,25,20,1,7.75,0.0,0.0,4.0,42.5,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,170.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,4.0,42.5,0.0,0.0,0.0,7.75
334,A.J. Brown,Phi,WR,W 25-11,22.1,TB,Away,11.0,09-26-23,3,False,0,0,25,29,0,10.620000000000001,0.0,0.0,5.0,60.2,0.0,0.0,0.0,0.0,53.1,0.0,0.0,25.0,301.0,0.0,0.0,0.0,0.0,10.620000000000001,0.0,0.0,5.0,60.2,0.0,0.0,0.0,10.620000000000001
0,A.J. Brown,Phi,WR,W 34-31,38.5,Wsh,Home,1.0,10-03-23,4,False,0,0,25,31,1,16.46,0.0,0.0,6.0,84.6,0.4,0.0,0.0,0.0,91.6,0.0,0.0,34.0,476.0,2.0,0.0,0.0,0.0,15.266666666666666,0.0,0.0,5.666666666666667,79.33333333333333,0.3333333333333333,0.0,0.0,15.266666666666666
500,A.J. Brown,Phi,WR,W 23-14,18.7,LAR,Away,13.0,10-10-23,5,False,0,0,25,17,0,20.220000000000002,0.0,0.0,7.0,108.2,0.4,0.0,0.0,0.0,110.3,0.0,0.0,40.0,603.0,2.0,0.0,0.0,0.0,15.757142857142856,0.0,0.0,5.714285714285714,86.14285714285714,0.2857142857142857,0.0,0.0,15.757142857142856
2678,A.J. Brown,Phi,WR,L 14-20,20.1,NYJ,Away,7.0,10-17-23,6,False,0,0,25,24,0,21.259999999999998,0.0,0.0,7.0,118.6,0.4,0.0,0.0,0.0,130.4,0.0,0.0,47.0,734.0,2.0,0.0,0.0,0.0,16.3,0.0,0.0,5.875,91.75,0.25,0.0,0.0,16.3
2539,A.J. Brown,Phi,WR,W 31-17,29.7,Mia,Home,2.0,10-24-23,7,False,0,0,25,19,1,25.82,0.0,0.0,8.2,140.2,0.6,0.0,0.0,0.0,160.1,0.0,0.0,57.0,871.0,3.0,0.0,0.0,0.0,17.788888888888888,0.0,0.0,6.333333333333333,96.77777777777777,0.3333333333333333,0.0,0.0,17.788888888888888
2375,A.J. Brown,Phi,WR,W 38-31,33.0,Wsh,Away,3.0,10-31-23,8,False,0,0,25,31,0,28.0,0.0,0.0,8.0,140.0,1.0,0.0,0.0,0.0,193.1,0.0,0.0,65.0,1001.0,5.0,0.0,0.0,0.0,19.31,0.0,0.0,6.5,100.1,0.5,0.0,0.0,19.31
923,A.J. Brown,Phi,WR,W 28-23,19.6,Dal,Home,7.0,11-07-23,9,False,0,0,25,8,1,24.22,0.0,0.0,7.6,118.2,0.8,0.0,0.0,0.0,212.7,0.0,0.0,72.0,1067.0,6.0,0.0,0.0,0.0,19.336363636363636,0.0,0.0,6.545454545454546,97.0,0.5454545454545454,0.0,0.0,19.336363636363636
721,A.J. Brown,Phi,WR,W 21-17,1.8,KC,Away,90.5,11-21-23,11,False,0,0,25,15,0,20.84,0.0,0.0,6.6,94.4,0.8,0.0,0.0,0.0,214.5,0.0,0.0,73.0,1075.0,6.0,0.0,0.0,0.0,17.875,0.0,0.0,6.083333333333333,89.58333333333333,0.5,0.0,0.0,17.875
1555,A.J. Brown,Phi,WR,W 37-34,14.7,Buf,Home,27.0,11-28-23,12,False,0,0,25,3,1,19.76,0.0,0.0,6.2,75.6,1.0,0.0,0.0,0.0,229.2,0.0,0.0,78.0,1112.0,7.0,0.0,0.0,0.0,17.63076923076923,0.0,0.0,6.0,85.53846153846153,0.5384615384615384,0.0,0.0,17.63076923076923
793,A.J. Brown,Phi,WR,L 19-42,19.4,SF,Home,12.0,12-05-23,13,False,0,0,25,27,1,17.7,0.0,0.0,5.8,71.0,0.8,0.0,0.0,0.0,248.6,0.0,0.0,86.0,1226.0,7.0,0.0,0.0,0.0,17.757142857142856,0.0,0.0,6.142857142857143,87.57142857142857,0.5,0.0,0.0,17.757142857142856
1078,A.J. Brown,Phi,WR,L 13-33,16.4,Dal,Away,15.0,12-12-23,14,False,0,0,25,8,0,14.38,0.0,0.0,6.0,63.8,0.4,0.0,0.0,0.0,265.0,0.0,0.0,95.0,1320.0,7.0,0.0,0.0,0.0,17.666666666666668,0.0,0.0,6.333333333333333,88.0,0.4666666666666667,0.0,0.0,17.666666666666668
2236,A.J. Brown,Phi,WR,L 17-20,10.6,Sea,Away,32.5,12-19-23,15,False,0,0,25,28,0,12.58,0.0,0.0,5.6,61.8,0.2,0.0,0.0,0.0,275.6,0.0,0.0,100.0,1376.0,7.0,0.0,0.0,0.0,17.225,0.0,0.0,6.25,86.0,0.4375,0.0,0.0,17.225
1726,A.J. Brown,Phi,WR,W 33-25,14.0,NYG,Home,27.0,12-26-23,16,False,0,0,25,23,1,15.02,0.0,0.0,6.6,76.2,0.2,0.0,0.0,0.0,289.6,0.0,0.0,106.0,1456.0,7.0,0.0,0.0,0.0,17.03529411764706,0.0,0.0,6.235294117647059,85.6470588235294,0.4117647058823529,0.0,0.0,17.03529411764706
1967,A.T. Perry,NO,WR,W 23-13,1.5,TB,Away,100.0,01-02-24,17,False,0,1,22,29,0,1.5,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.5
1233,A.T. Perry,NO,WR,W 48-17,20.3,Atl,Home,12.0,01-09-24,18,False,0,1,22,1,1,10.9,0.0,0.0,2.0,29.0,1.0,0.0,0.0,0.0,21.8,0.0,0.0,4.0,58.0,2.0,0.0,0.0,0.0,10.9,0.0,0.0,2.0,29.0,1.0,0.0,0.0,10.9
2512,A.T. Perry,NO,WR,W 38-27,0.0,Ind,Away,138.0,10-31-23,8,False,0,1,22,13,0,7.266666666666667,0.0,0.0,1.3333333333333333,19.333333333333332,0.6666666666666666,0.0,0.0,0.0,21.8,0.0,0.0,4.0,58.0,2.0,0.0,0.0,0.0,7.266666666666667,0.0,0.0,1.3333333333333333,19.333333333333332,0.6666666666666666,0.0,0.0,7.266666666666667
1039,A.T. Perry,NO,WR,W 24-17,0.0,Chi,Home,126.5,11-07-23,9,False,0,1,22,5,1,5.45,0.0,0.0,1.0,14.5,0.5,0.0,0.0,0.0,21.8,0.0,0.0,4.0,58.0,2.0,0.0,0.0,0.0,5.45,0.0,0.0,1.0,14.5,0.5,0.0,0.0,5.45
1415,A.T. Perry,NO,WR,L 19-27,11.8,Min,Away,31.0,11-14-23,10,False,0,1,22,20,0,6.720000000000001,0.0,0.0,1.2,19.2,0.6,0.0,0.0,0.0,33.6,0.0,0.0,6.0,96.0,3.0,0.0,0.0,0.0,6.720000000000001,0.0,0.0,1.2,19.2,0.6,0.0,0.0,6.720000000000001
1638,A.T. Perry,NO,WR,L 15-24,1.7,Atl,Away,110.0,11-28-23,12,False,0,1,22,1,0,6.760000000000001,0.0,0.0,1.2,19.6,0.6,0.0,0.0,0.0,35.300000000000004,0.0,0.0,7.0,103.0,3.0,0.0,0.0,0.0,5.883333333333334,0.0,0.0,1.1666666666666667,17.166666666666668,0.5,0.0,0.0,5.883333333333334
839,A.T. Perry,NO,WR,L 28-33,4.0,Det,Home,57.5,12-05-23,13,False,0,1,22,10,1,3.5,0.0,0.0,0.8,15.0,0.2,0.0,0.0,0.0,39.300000000000004,0.0,0.0,8.0,133.0,3.0,0.0,0.0,0.0,5.614285714285715,0.0,0.0,1.1428571428571428,19.0,0.42857142857142855,0.0,0.0,5.614285714285715
1124,A.T. Perry,NO,WR,W 28-6,5.4,Car,Home,61.0,12-12-23,14,False,0,1,22,4,1,4.58,0.0,0.0,1.0,23.8,0.2,0.0,0.0,0.0,44.7,0.0,0.0,9.0,177.0,3.0,0.0,0.0,0.0,5.5875,0.0,0.0,1.125,22.125,0.375,0.0,0.0,5.5875
2271,A.T. Perry,NO,WR,W 24-6,5.4,NYG,Home,67.0,12-19-23,15,False,0,1,22,23,1,5.66,0.0,0.0,1.4,30.6,0.2,0.0,0.0,0.0,50.1,0.0,0.0,11.0,211.0,3.0,0.0,0.0,0.0,5.566666666666666,0.0,0.0,1.2222222222222223,23.444444444444443,0.3333333333333333,0.0,0.0,5.566666666666666
1739,A.T. Perry,NO,WR,L 22-30,10.5,LAR,Away,39.5,12-26-23,16,False,0,1,22,17,0,5.4,0.0,0.0,1.2,30.0,0.2,0.0,0.0,0.0,60.6,0.0,0.0,12.0,246.0,4.0,0.0,0.0,0.0,6.0600000000000005,0.0,0.0,1.2,24.6,0.4,0.0,0.0,6.0600000000000005
1906,Adam Thielen,Car,WR,L 0-26,9.8,Jax,Away,39.5,01-02-24,17,False,0,2,4,14,0,9.8,0.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,6.0,38.0,0.0,0.0,0.0,9.8
1307,Adam Thielen,Car,WR,L 0-9,3.2,TB,Home,86.0,01-09-24,18,False,0,2,4,29,1,6.5,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,50.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,4.0,25.0,0.0,0.0,0.0,6.5
247,Adam Thielen,Car,WR,L 10-24,3.2,Atl,Away,86.0,09-12-23,1,False,0,2,4,1,0,5.400000000000001,0.0,0.0,3.3333333333333335,20.666666666666668,0.0,0.0,0.0,0.0,16.200000000000003,0.0,0.0,10.0,62.0,0.0,0.0,0.0,0.0,5.400000000000001,0.0,0.0,3.3333333333333335,20.666666666666668,0.0,0.0,0.0,5.400000000000001
2052,Adam Thielen,Car,WR,L 17-20,20.4,NO,Home,16.5,09-19-23,2,False,0,2,4,22,1,9.15,0.0,0.0,4.25,29.0,0.25,0.0,0.0,0.0,36.6,0.0,0.0,17.0,116.0,1.0,0.0,0.0,0.0,9.15,0.0,0.0,4.25,29.0,0.25,0.0,0.0,9.15
326,Adam Thielen,Car,WR,L 27-37,31.5,Sea,Away,3.0,09-26-23,3,False,0,2,4,28,0,13.62,0.0,0.0,5.6,52.2,0.4,0.0,0.0,0.0,68.1,0.0,0.0,28.0,261.0,2.0,0.0,0.0,0.0,13.62,0.0,0.0,5.6,52.2,0.4,0.0,0.0,13.62
19,Adam Thielen,Car,WR,L 13-21,15.2,Min,Home,20.0,10-03-23,4,False,0,2,4,20,1,14.7,0.0,0.0,5.8,59.8,0.4,0.2,1.2,0.0,83.3,0.0,0.0,35.0,337.0,2.0,1.0,6.0,0.0,13.883333333333333,0.0,0.0,5.833333333333333,56.166666666666664,0.3333333333333333,0.16666666666666666,1.0,13.883333333333333
491,Adam Thielen,Car,WR,L 24-42,27.7,Det,Away,4.0,10-10-23,5,False,0,2,4,10,0,19.6,0.0,0.0,7.6,78.8,0.6,0.2,1.2,0.0,111.0,0.0,0.0,46.0,444.0,3.0,1.0,6.0,0.0,15.857142857142858,0.0,0.0,6.571428571428571,63.42857142857143,0.42857142857142855,0.14285714285714285,0.8571428571428571,15.857142857142858
2673,Adam Thielen,Car,WR,L 21-42,28.5,Mia,Away,2.0,10-17-23,6,False,0,2,4,19,0,24.66,0.0,0.0,9.4,99.4,0.8,0.2,1.2,0.0,139.5,0.0,0.0,57.0,559.0,4.0,1.0,6.0,0.0,17.4375,0.0,0.0,7.125,69.875,0.5,0.125,0.75,17.4375
2397,Adam Thielen,Car,WR,W 15-13,15.2,Hou,Home,24.5,10-31-23,8,False,0,2,4,12,1,23.62,0.0,0.0,9.6,103.0,0.6,0.2,1.2,0.0,154.7,0.0,0.0,65.0,631.0,4.0,1.0,6.0,0.0,17.188888888888886,0.0,0.0,7.222222222222222,70.11111111111111,0.4444444444444444,0.1111111111111111,0.6666666666666666,17.188888888888886
958,Adam Thielen,Car,WR,L 13-27,7.9,Ind,Home,42.0,11-07-23,9,False,0,2,4,13,1,18.9,0.0,0.0,8.4,79.8,0.4,0.2,1.2,0.0,162.6,0.0,0.0,70.0,660.0,4.0,1.0,6.0,0.0,16.259999999999998,0.0,0.0,7.0,66.0,0.4,0.1,0.6,16.259999999999998
1419,Adam Thielen,Car,WR,L 13-16,10.2,Chi,Away,35.0,11-14-23,10,False,0,2,4,5,0,17.9,0.0,0.0,8.2,73.0,0.4,0.0,0.0,0.0,172.8,0.0,0.0,76.0,702.0,4.0,1.0,6.0,0.0,15.70909090909091,0.0,0.0,6.909090909090909,63.81818181818182,0.36363636363636365,0.09090909090909091,0.5454545454545454,15.70909090909091
652,Adam Thielen,Car,WR,L 10-33,15.4,Dal,Home,21.0,11-21-23,11,False,0,2,4,8,1,15.440000000000001,0.0,0.0,7.6,66.4,0.2,0.0,0.0,0.0,188.2,0.0,0.0,84.0,776.0,4.0,1.0,6.0,0.0,15.683333333333332,0.0,0.0,7.0,64.66666666666667,0.3333333333333333,0.08333333333333333,0.5,15.683333333333332
1646,Adam Thielen,Car,WR,L 10-17,1.2,Ten,Away,118.0,11-28-23,12,False,0,2,4,30,0,9.98,0.0,0.0,5.6,43.8,0.0,0.0,0.0,0.0,189.4,0.0,0.0,85.0,778.0,4.0,1.0,6.0,0.0,14.569230769230769,0.0,0.0,6.538461538461538,59.84615384615385,0.3076923076923077,0.07692307692307693,0.46153846153846156,14.569230769230769
832,Adam Thielen,Car,WR,L 18-21,5.5,TB,Away,51.0,12-05-23,13,False,0,2,4,29,0,8.040000000000001,0.0,0.0,4.6,34.4,0.0,0.0,0.0,0.0,194.9,0.0,0.0,88.0,803.0,4.0,1.0,6.0,0.0,13.921428571428573,0.0,0.0,6.285714285714286,57.357142857142854,0.2857142857142857,0.07142857142857142,0.42857142857142855,13.921428571428573
1092,Adam Thielen,Car,WR,L 6-28,12.4,NO,Away,29.0,12-12-23,14,False,0,2,4,22,0,8.940000000000001,0.0,0.0,4.6,43.4,0.0,0.0,0.0,0.0,207.3,0.0,0.0,93.0,877.0,4.0,1.0,6.0,0.0,13.82,0.0,0.0,6.2,58.46666666666667,0.26666666666666666,0.06666666666666667,0.4,13.82
2251,Adam Thielen,Car,WR,W 9-7,8.3,Atl,Home,47.5,12-19-23,15,False,0,2,4,1,1,8.56,0.0,0.0,4.2,43.6,0.0,0.0,0.0,0.0,215.6,0.0,0.0,97.0,920.0,4.0,1.0,6.0,0.0,13.475,0.0,0.0,6.0625,57.5,0.25,0.0625,0.375,13.475
1725,Adam Thielen,Car,WR,L 30-33,15.4,GB,Home,26.0,12-26-23,16,False,0,2,4,11,1,8.56,0.0,0.0,3.8,47.6,0.0,0.0,0.0,0.0,231.0,0.0,0.0,103.0,1014.0,4.0,1.0,6.0,0.0,13.588235294117647,0.0,0.0,6.0588235294117645,59.64705882352941,0.23529411764705882,0.058823529411764705,0.35294117647058826,13.588235294117647
1897,Alec Pierce,Ind,WR,W 23-20,12.8,LV,Home,30.0,01-02-24,17,False,0,3,13,18,1,12.8,0.0,0.0,1.0,58.0,1.0,0.0,0.0,0.0,12.8,0.0,0.0,1.0,58.0,1.0,0.0,0.0,0.0,12.8,0.0,0.0,1.0,58.0,1.0,0.0,0.0,12.8
1352,Alec Pierce,Ind,WR,L 19-23,0.0,Hou,Home,142.5,01-09-24,18,False,0,3,13,12,1,6.4,0.0,0.0,0.5,29.0,0.5,0.0,0.0,0.0,12.8,0.0,0.0,1.0,58.0,1.0,0.0,0.0,0.0,6.4,0.0,0.0,0.5,29.0,0.5,0.0,0.0,6.4
261,Alec Pierce,Ind,WR,L 21-31,1.5,Jax,Home,101.0,09-12-23,1,False,0,3,13,14,1,4.766666666666667,0.0,0.0,0.6666666666666666,21.0,0.3333333333333333,0.0,0.0,0.0,14.3,0.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,4.766666666666667,0.0,0.0,0.6666666666666666,21.0,0.3333333333333333,0.0,0.0,4.766666666666667
2120,Alec Pierce,Ind,WR,W 31-20,4.8,Hou,Away,85.5,09-19-23,2,False,0,3,13,12,0,4.775,0.0,0.0,1.0,22.75,0.25,0.0,0.0,0.0,19.1,0.0,0.0,4.0,91.0,1.0,0.0,0.0,0.0,4.775,0.0,0.0,1.0,22.75,0.25,0.0,0.0,4.775
387,Alec Pierce,Ind,WR,W 22-19,7.3,Bal,Away,64.0,09-26-23,3,False,0,3,13,2,0,5.279999999999999,0.0,0.0,1.4,26.8,0.2,0.0,0.0,0.0,26.4,0.0,0.0,7.0,134.0,1.0,0.0,0.0,0.0,5.279999999999999,0.0,0.0,1.4,26.8,0.2,0.0,0.0,5.279999999999999
72,Alec Pierce,Ind,WR,L 23-29,4.8,LAR,Home,73.0,10-03-23,4,False,0,3,13,17,1,3.6799999999999997,0.0,0.0,1.4,22.8,0.0,0.0,0.0,0.0,31.2,0.0,0.0,8.0,172.0,1.0,0.0,0.0,0.0,5.2,0.0,0.0,1.3333333333333333,28.666666666666668,0.16666666666666666,0.0,0.0,5.2
576,Alec Pierce,Ind,WR,W 23-16,2.0,Ten,Home,90.0,10-10-23,5,False,0,3,13,30,1,4.08,0.0,0.0,1.6,24.8,0.0,0.0,0.0,0.0,33.2,0.0,0.0,9.0,182.0,1.0,0.0,0.0,0.0,4.742857142857143,0.0,0.0,1.2857142857142858,26.0,0.14285714285714285,0.0,0.0,4.742857142857143
2735,Alec Pierce,Ind,WR,L 20-37,5.5,Jax,Away,64.5,10-17-23,6,False,0,3,13,14,0,4.88,0.0,0.0,2.0,28.8,0.0,0.0,0.0,0.0,38.7,0.0,0.0,12.0,207.0,1.0,0.0,0.0,0.0,4.8375,0.0,0.0,1.5,25.875,0.125,0.0,0.0,4.8375
2582,Alec Pierce,Ind,WR,L 38-39,8.3,Cle,Home,45.0,10-24-23,7,False,0,3,13,7,1,5.58,0.0,0.0,2.2,33.8,0.0,0.0,0.0,0.0,47.0,0.0,0.0,15.0,260.0,1.0,0.0,0.0,0.0,5.222222222222222,0.0,0.0,1.6666666666666667,28.88888888888889,0.1111111111111111,0.0,0.0,5.222222222222222
2437,Alec Pierce,Ind,WR,L 27-38,7.1,NO,Home,65.5,10-31-23,8,False,0,3,13,22,1,5.540000000000001,0.0,0.0,2.2,33.4,0.0,0.0,0.0,0.0,54.1,0.0,0.0,18.0,301.0,1.0,0.0,0.0,0.0,5.41,0.0,0.0,1.8,30.1,0.1,0.0,0.0,5.41
1030,Alec Pierce,Ind,WR,W 27-13,0.0,Car,Away,126.5,11-07-23,9,False,0,3,13,4,0,4.58,0.0,0.0,2.0,25.8,0.0,0.0,0.0,0.0,54.1,0.0,0.0,18.0,301.0,1.0,0.0,0.0,0.0,4.918181818181818,0.0,0.0,1.6363636363636365,27.363636363636363,0.09090909090909091,0.0,0.0,4.918181818181818
1461,Alec Pierce,Ind,WR,W 10-6,3.1,NE,Away,77.0,11-14-23,10,False,0,3,13,21,0,4.8,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,19.0,322.0,1.0,0.0,0.0,0.0,4.766666666666667,0.0,0.0,1.5833333333333333,26.833333333333332,0.08333333333333333,0.0,0.0,4.766666666666667
1592,Alec Pierce,Ind,WR,W 27-20,6.7,TB,Home,63.0,11-28-23,12,False,0,3,13,29,1,5.040000000000001,0.0,0.0,2.2,28.4,0.0,0.0,0.0,0.0,63.9,0.0,0.0,23.0,349.0,1.0,0.0,0.0,0.0,4.915384615384616,0.0,0.0,1.7692307692307692,26.846153846153847,0.07692307692307693,0.0,0.0,4.915384615384616
794,Alec Pierce,Ind,WR,W 31-28,19.0,Ten,Away,13.0,12-05-23,13,False,0,3,13,30,0,7.1800000000000015,0.0,0.0,2.2,37.8,0.2,0.0,0.0,0.0,82.9,0.0,0.0,26.0,449.0,2.0,0.0,0.0,0.0,5.921428571428572,0.0,0.0,1.8571428571428572,32.07142857142857,0.14285714285714285,0.0,0.0,5.921428571428572
1137,Alec Pierce,Ind,WR,L 14-34,4.2,Cin,Away,73.5,12-12-23,14,False,0,3,13,6,0,6.6,0.0,0.0,2.0,34.0,0.2,0.0,0.0,0.0,87.1,0.0,0.0,28.0,471.0,2.0,0.0,0.0,0.0,5.806666666666667,0.0,0.0,1.8666666666666667,31.4,0.13333333333333333,0.0,0.0,5.806666666666667
2298,Alec Pierce,Ind,WR,W 30-13,2.3,Pit,Home,93.5,12-19-23,15,False,0,3,13,26,1,7.06,0.0,0.0,2.2,36.6,0.2,0.0,0.0,0.0,89.4,0.0,0.0,29.0,484.0,2.0,0.0,0.0,0.0,5.5875,0.0,0.0,1.8125,30.25,0.125,0.0,0.0,5.5875
1769,Alec Pierce,Ind,WR,L 10-29,6.0,Atl,Away,70.0,12-26-23,16,False,0,3,13,1,0,7.640000000000001,0.0,0.0,2.6,38.4,0.2,0.0,0.0,0.0,95.4,0.0,0.0,32.0,514.0,2.0,0.0,0.0,0.0,5.611764705882353,0.0,0.0,1.8823529411764706,30.235294117647058,0.11764705882352941,0.0,0.0,5.611764705882353
1886,Alex Erickson,LAC,WR,L 9-16,16.8,Den,Away,19.0,01-02-24,17,False,0,4,16,9,0,16.8,0.0,0.0,7.0,98.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,7.0,98.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,7.0,98.0,0.0,0.0,0.0,16.8
1288,Alex Erickson,LAC,WR,L 12-13,4.9,KC,Home,67.0,01-09-24,18,False,0,4,16,15,1,10.850000000000001,0.0,0.0,4.5,63.5,0.0,0.0,0.0,0.0,21.700000000000003,0.0,0.0,9.0,127.0,0.0,0.0,0.0,0.0,10.850000000000001,0.0,0.0,4.5,63.5,0.0,0.0,0.0,10.850000000000001
716,Alex Erickson,LAC,WR,L 20-23,2.2,GB,Away,84.5,11-21-23,11,False,0,4,16,11,0,7.966666666666668,0.0,0.0,3.3333333333333335,46.333333333333336,0.0,0.0,0.0,0.0,23.900000000000002,0.0,0.0,10.0,139.0,0.0,0.0,0.0,0.0,7.966666666666668,0.0,0.0,3.3333333333333335,46.333333333333336,0.0,0.0,0.0,7.966666666666668
1626,Alex Erickson,LAC,WR,L 10-20,2.7,Bal,Home,98.0,11-28-23,12,False,0,4,16,2,1,6.65,0.0,0.0,2.75,39.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,11.0,156.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,2.75,39.0,0.0,0.0,0.0,6.65
845,Alex Erickson,LAC,WR,W 6-0,3.3,NE,Away,64.0,12-05-23,13,False,0,4,16,21,0,5.98,0.0,0.0,2.4,35.8,0.0,0.0,0.0,0.0,29.900000000000002,0.0,0.0,12.0,179.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,2.4,35.8,0.0,0.0,0.0,5.98
1161,Alex Erickson,LAC,WR,L 7-24,1.9,Den,Home,98.5,12-12-23,14,False,0,4,16,9,1,3.0,0.0,0.0,1.2,18.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,13.0,188.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,2.1666666666666665,31.333333333333332,0.0,0.0,0.0,5.3
2252,Alex Erickson,LAC,WR,L 21-63,8.3,LV,Away,47.5,12-19-23,15,False,0,4,16,18,0,3.6799999999999997,0.0,0.0,1.0,14.8,0.2,0.0,0.0,0.0,40.1,0.0,0.0,14.0,201.0,1.0,0.0,0.0,0.0,5.728571428571429,0.0,0.0,2.0,28.714285714285715,0.14285714285714285,0.0,0.0,5.728571428571429
1774,Alex Erickson,LAC,WR,L 22-24,5.1,Buf,Home,74.5,12-26-23,16,False,0,4,16,3,1,4.26,0.0,0.0,1.2,18.6,0.2,0.0,0.0,0.0,45.2,0.0,0.0,16.0,232.0,1.0,0.0,0.0,0.0,5.65,0.0,0.0,2.0,29.0,0.125,0.0,0.0,5.65
219,Allen Lazard,NYJ,WR,W 22-16,6.6,Buf,Home,58.5,09-12-23,1,False,0,5,24,3,1,6.6,0.0,0.0,2.0,46.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,2.0,46.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,2.0,46.0,0.0,0.0,0.0,6.6
2123,Allen Lazard,NYJ,WR,L 10-30,4.3,Dal,Away,88.5,09-19-23,2,False,0,5,24,8,0,5.449999999999999,0.0,0.0,2.0,34.5,0.0,0.0,0.0,0.0,10.899999999999999,0.0,0.0,4.0,69.0,0.0,0.0,0.0,0.0,5.449999999999999,0.0,0.0,2.0,34.5,0.0,0.0,0.0,5.449999999999999
390,Allen Lazard,NYJ,WR,L 10-15,6.9,NE,Home,67.5,09-26-23,3,False,0,5,24,21,1,5.933333333333334,0.0,0.0,2.3333333333333335,36.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,7.0,108.0,0.0,0.0,0.0,0.0,5.933333333333334,0.0,0.0,2.3333333333333335,36.0,0.0,0.0,0.0,5.933333333333334
21,Allen Lazard,NYJ,WR,L 20-23,15.1,KC,Home,21.5,10-03-23,4,False,0,5,24,15,1,8.225,0.0,0.0,2.5,42.25,0.25,0.0,0.0,0.0,32.9,0.0,0.0,10.0,169.0,1.0,0.0,0.0,0.0,8.225,0.0,0.0,2.5,42.25,0.25,0.0,0.0,8.225
542,Allen Lazard,NYJ,WR,W 31-21,6.3,Den,Away,55.5,10-10-23,5,False,0,5,24,9,0,7.839999999999999,0.0,0.0,2.6,40.4,0.2,0.0,0.0,0.0,39.199999999999996,0.0,0.0,13.0,202.0,1.0,0.0,0.0,0.0,7.839999999999999,0.0,0.0,2.6,40.4,0.2,0.0,0.0,7.839999999999999
2761,Allen Lazard,NYJ,WR,W 20-14,1.8,Phi,Home,90.5,10-17-23,6,False,0,5,24,25,1,6.88,0.0,0.0,2.4,32.8,0.2,0.0,0.0,0.0,41.0,0.0,0.0,14.0,210.0,1.0,0.0,0.0,0.0,6.833333333333333,0.0,0.0,2.3333333333333335,35.0,0.16666666666666666,0.0,0.0,6.833333333333333
